Client_ID,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out
109962,12.0,12,38,14613
112505,8.0,26,26,5262
114021,10.0,10,25,15016
101743,18.0,18,22,5351
107395,15.0,17,21,8570
122395,12.0,22,31,9593
115850,17.0,18,18,12107
117787,12.0,16,21,1481
114557,9.0,28,28,3366
111403,16.0,17,34,9835
122837,14.0,14,26,18853
103013,5.0,11,21,12019
101925,19.0,28,32,12476
115618,10.0,28,34,10992
118263,0.0,12,37,9791
107418,4.0,9,22,8180
118453,8.0,19,19,11614
108484,6.0,6,28,10402
108133,16.0,23,23,17594
122873,1.0,11,18,1343
104613,16.0,28,28,12086
124708,15.0,20,27,9311
108929,4.0,21,32,5620
111293,5.0,12,38,13468
121131,15.0,17,17,12533
105465,19.0,26,26,18505
119195,0.0,17,22,4812
116590,1.0,19,26,19853
122058,18.0,26,26,10782
113981,14.0,25,34,14549
113923,12.0,21,21,2032
114432,11.0,11,13,18845
105814,3.0,15,15,1592
104443,2.0,25,26,6450
117558,4.0,22,25,19421
105082,2.0,14,15,8529
119466,3.0,10,26,11872
111808,13.0,13,29,9151
103857,10.0,16,36,17554
109090,10.0,15,15,4092
102481,14.0,23,38,5975
117861,2.0,7,27,2326
103434,5.0,10,16,8757
100516,13.0,18,38,2620
108050,15.0,22,37,18307
114409,5.0,19,28,11465
101769,17.0,20,26,14397
118564,7.0,23,23,2796
123410,4.0,19,19,12493
100671,16.0,27,27,13184
113260,5.0,9,16,2919
110056,12.0,26,26,7706
110549,9.0,11,29,1091
119896,9.0,9,28,12895
116685,16.0,26,26,12099
105244,14.0,25,26,8003
105049,7.0,10,30,4337
120063,1.0,24,24,1382
107489,17.0,29,29,17620
113705,4.0,26,27,7264
100914,3.0,8,10,1530
108273,13.0,13,22,5581
112953,17.0,20,29,18470
111128,2.0,9,22,13155
119237,5.0,21,21,12871
122667,7.0,7,29,9515
100518,0.0,10,30,12769
118866,14.0,22,22,13180
101599,2.0,25,36,1466
115765,5.0,15,15,15054
107421,16.0,24,24,17714
108378,14.0,14,21,12263
122146,1.0,14,25,2961
101119,10.0,22,34,5331
108381,11.0,14,14,13795
102731,13.0,13,31,11709
109885,10.0,16,20,19635
116843,6.0,20,23,14739
123873,10.0,15,39,13355
114239,1.0,13,37,7225
101687,14.0,16,16,14976
106076,10.0,25,25,10197
108532,16.0,27,27,14771
111411,3.0,29,35,8592
113984,19.0,20,20,7823
105499,17.0,17,39,4486
104175,12.0,16,26,14711
104557,0.0,6,31,11265
103577,10.0,29,31,8747
122990,16.0,16,34,17159
122958,17.0,19,19,13984
100540,0.0,22,25,12181
113645,9.0,9,26,11640
112936,2.0,29,37,16802
113237,7.0,12,20,11532
112677,19.0,19,19,3402
105609,9.0,9,23,6493
120049,14.0,14,30,9771
101120,18.0,26,29,10199
101809,18.0,26,26,5308
105184,12.0,12,16,16545
104635,0.0,29,34,15760
121432,14.0,15,35,13627
105856,0.0,5,31,5501
115814,7.0,7,21,1528
119605,15.0,28,28,9453
103662,11.0,22,22,10073
119854,5.0,20,31,17802
114129,7.0,21,21,7610
117275,11.0,25,27,10004
118405,12.0,24,24,6539
122996,3.0,9,25,1686
121802,3.0,13,19,19666
111564,17.0,17,35,12191
119884,3.0,23,28,4689
123201,0.0,5,28,12994
102433,14.0,21,28,6559
120671,6.0,23,30,17087
102104,6.0,10,12,13909
119392,3.0,23,23,15353
110330,14.0,25,34,8869
123087,10.0,16,26,10656
124899,16.0,29,29,1199
113018,12.0,28,28,4299
122434,0.0,27,27,12578
100167,19.0,19,28,16055
101197,7.0,29,35,18305
103665,18.0,18,38,9369
109687,1.0,18,18,1926
102293,3.0,8,22,19761
109877,19.0,19,36,6023
120519,12.0,12,27,14918
122136,18.0,24,24,4348
122299,1.0,9,17,3757
119223,18.0,18,30,16255
102913,,7,11,6888
106446,17.0,17,32,19664
104851,18.0,18,30,10617
113035,19.0,22,34,18825
124351,13.0,28,28,17183
116720,14.0,19,31,18102
103620,15.0,15,18,11329
116607,14.0,23,23,18084
108220,3.0,9,20,2701
109235,14.0,14,14,2650
119297,16.0,16,28,9074
119779,19.0,19,19,17584
102133,12.0,26,31,1955
119081,13.0,19,19,17096
110639,7.0,28,28,11444
102693,18.0,20,20,11528
105512,13.0,27,27,12836
114996,19.0,19,31,16872
101742,6.0,8,24,2402
103444,14.0,14,38,18491
122057,8.0,23,23,5329
124244,0.0,10,29,14906
104460,9.0,17,17,10002
114975,13.0,14,14,12765
105399,8.0,27,28,6312
115770,10.0,10,33,2798
103377,14.0,14,32,19113
101572,9.0,9,28,18542
123931,12.0,20,20,19983
101914,8.0,10,15,17138
101031,14.0,24,24,6442
115969,5.0,17,17,18920
116067,15.0,29,29,7100
116288,5.0,10,11,11989
119855,8.0,29,29,19254
112327,1.0,26,26,17426
114179,17.0,22,22,4810
112865,9.0,9,20,6466
113468,3.0,23,30,1723
117165,8.0,8,39,13673
123121,14.0,14,20,2776
113876,7.0,20,26,9754
119176,10.0,23,23,14813
109319,17.0,17,17,1960
116143,0.0,15,15,4310
112873,0.0,8,28,3768
107616,6.0,22,22,4932
111827,8.0,18,18,2114
101227,5.0,20,22,6921
110985,4.0,26,26,2166
110026,4.0,24,24,10046
103402,13.0,13,36,19303
113681,3.0,23,30,10406
103682,4.0,14,17,12265
112680,10.0,15,22,17145
121368,0.0,16,16,17881
108756,14.0,23,34,1142
115038,18.0,23,24,6214
113034,19.0,19,22,11284
124746,13.0,13,16,1978
112853,13.0,14,14,11139
109414,14.0,14,15,17083
108998,3.0,26,31,1300
120837,19.0,28,28,12009
122196,3.0,20,35,16196
105204,3.0,13,18,11501
112666,17.0,20,22,8350
119104,9.0,12,33,8613
124371,9.0,9,20,4605
110300,8.0,16,16,8545
107858,1.0,13,37,2214
102277,4.0,29,30,5208
123921,2.0,24,36,3355
117178,12.0,14,14,11759
111930,4.0,5,29,11837
113255,9.0,9,18,16866
101990,13.0,15,25,9194
122233,10.0,29,38,8899
104997,4.0,23,23,1578
100392,15.0,19,19,9546
107487,12.0,12,34,8648
116104,15.0,16,28,8463
124673,14.0,14,36,19291
120417,0.0,8,17,2748
123900,4.0,20,38,10791
113354,14.0,14,14,10510
123758,9.0,27,27,7799
117098,19.0,19,28,11449
123628,0.0,19,23,7778
105649,12.0,12,26,5590
120724,12.0,18,18,5438
101528,4.0,17,26,18009
103735,0.0,14,23,10728
120435,4.0,5,20,10425
122109,12.0,12,16,16173
109937,15.0,20,28,11849
100531,14.0,29,33,14439
116119,8.0,8,13,8540
122845,4.0,11,13,10122
106262,9.0,14,25,14293
101949,1.0,18,18,7056
116388,15.0,15,29,9193
115405,1.0,22,32,17119
100245,0.0,6,22,10690
109737,0.0,11,17,12613
124554,13.0,29,33,14352
121362,19.0,19,19,2174
102985,8.0,9,12,19507
105519,19.0,19,19,8893
112748,2.0,23,23,16888
108822,12.0,18,26,7823
119023,12.0,17,27,18914
117658,2.0,19,20,2836
122570,10.0,21,21,14408
114323,18.0,18,18,10343
109494,3.0,16,16,15973
103835,17.0,17,17,18801
108729,16.0,17,20,10832
104865,17.0,21,32,18448
100643,2.0,9,38,19155
105173,3.0,13,34,18467
123328,1.0,20,20,12204
110864,14.0,24,24,18886
112181,9.0,18,18,2194
102734,0.0,20,20,12289
124258,15.0,15,15,9599
122037,1.0,25,25,13250
111641,14.0,14,39,13064
121480,2.0,28,28,13738
116805,5.0,26,37,2281
113764,9.0,9,27,12111
105346,12.0,12,35,15244
115436,12.0,23,39,10600
120153,13.0,22,22,3273
117337,9.0,25,25,7461
109522,7.0,9,35,12135
108101,1.0,24,25,17792
114660,0.0,9,37,9570
116691,10.0,13,31,6039
105332,8.0,8,23,19368
115307,1.0,16,18,17367
103217,4.0,16,16,1232
114662,3.0,22,22,17444
122086,12.0,28,28,17986
100038,1.0,9,24,7007
103701,6.0,29,29,18063
122403,3.0,17,39,4119
121180,2.0,27,27,7255
119850,10.0,10,18,2425
112116,4.0,26,26,10126
122772,2.0,15,22,13950
100297,6.0,21,25,4611
113298,13.0,21,21,8174
105348,6.0,29,29,12300
111649,6.0,19,39,9798
121961,8.0,19,35,9683
103260,0.0,21,26,4164
106805,8.0,26,26,14024
117041,13.0,28,28,11793
111902,4.0,16,37,8634
116066,12.0,12,19,17212
117305,13.0,15,31,13854
108244,10.0,10,18,19165
112077,16.0,25,25,14445
119187,19.0,19,38,16646
104090,0.0,22,36,2263
108513,7.0,24,24,16859
101877,19.0,19,19,17489
100741,16.0,16,16,7569
119006,5.0,15,27,19523
101561,0.0,29,30,18923
105031,5.0,6,34,13619
117091,9.0,11,11,18505
108212,15.0,15,19,15105
120031,3.0,6,15,19772
112465,0.0,12,33,17608
103615,0.0,14,29,2542
106063,8.0,24,37,16250
124679,14.0,14,21,15945
119771,4.0,7,11,6482
114958,18.0,18,38,8123
109394,5.0,26,26,8672
109517,15.0,29,31,10403
123935,4.0,9,21,19197
111151,16.0,20,34,17141
103285,18.0,18,18,9574
120591,0.0,14,32,11098
111989,,11,16,4261
105110,13.0,13,27,11812
107279,12.0,26,38,6466
105664,10.0,10,22,5250
106591,3.0,19,32,10469
108760,8.0,9,30,5870
103485,1.0,21,35,3209
115125,9.0,12,35,3580
110392,1.0,15,33,16994
110138,14.0,28,33,10767
108041,3.0,29,29,9148
101817,5.0,20,21,7252
107498,18.0,19,19,13465
101007,6.0,13,37,11794
107681,16.0,16,35,6068
108703,7.0,29,29,4986
103805,5.0,29,36,2993
104836,14.0,16,28,14624
114916,5.0,27,27,3902
106474,16.0,27,33,16259
109524,6.0,19,19,5379
115408,16.0,28,28,9043
102720,11.0,28,28,8100
120565,7.0,12,26,4114
101667,8.0,22,23,11819
117635,4.0,29,35,15481
111758,6.0,24,24,16840
111232,2.0,19,27,4904
123319,15.0,15,22,4267
123408,5.0,24,25,16170
108003,13.0,13,23,4762
124175,5.0,6,27,11830
106115,9.0,24,26,10062
117168,10.0,29,39,13749
111982,7.0,28,28,19443
110968,6.0,25,25,16046
124021,3.0,12,12,8679
123166,8.0,25,25,4598
116611,10.0,29,37,15087
112608,11.0,23,25,16398
115250,4.0,7,16,14852
101947,4.0,10,30,10057
113953,3.0,6,30,5692
121258,9.0,19,19,13930
117245,6.0,8,34,1933
110939,5.0,19,30,10346
109903,9.0,17,17,11611
102921,11.0,22,22,7392
120717,11.0,11,12,4818
116112,14.0,17,37,4834
123870,7.0,7,33,6572
124032,7.0,29,37,2186
105843,7.0,19,32,19915
121473,7.0,13,30,15140
116387,3.0,11,12,1558
123134,12.0,13,33,11402
110757,15.0,27,27,18930
108687,7.0,29,30,19426
113930,7.0,27,32,7306
100535,19.0,28,28,18259
110032,4.0,25,32,1299
107223,10.0,17,28,19557
103600,9.0,11,25,6298
112332,12.0,17,17,3820
109878,7.0,11,17,6291
115123,4.0,12,12,16350
113715,12.0,22,22,10870
100679,11.0,21,21,16704
113134,12.0,21,32,13672
115894,4.0,12,21,10949
115834,8.0,21,21,8115
111309,2.0,15,34,12999
118674,11.0,27,30,9733
117210,16.0,19,19,17508
109993,0.0,8,34,8125
100263,1.0,15,28,12887
120631,6.0,18,29,16424
118386,10.0,16,16,18113
106759,16.0,16,21,11329
111825,16.0,16,18,18302
117428,13.0,28,28,13387
123112,15.0,26,28,13552
114814,16.0,21,34,14495
113906,0.0,7,16,1660
118288,2.0,8,21,3196
115532,0.0,14,17,19650
103430,10.0,10,11,7995
121215,2.0,15,21,13286
117679,15.0,15,36,5063
117378,12.0,12,26,16814
100563,17.0,17,33,1972
113602,17.0,17,23,12090
108619,7.0,17,25,4488
106150,11.0,18,32,17326
107169,13.0,15,29,11382
115890,14.0,18,22,9240
101380,4.0,11,13,2171
100642,0.0,29,29,10482
112854,2.0,9,39,10477
124087,9.0,16,16,7970
102812,18.0,20,22,11267
108813,7.0,19,19,12837
114927,7.0,16,18,15577
110688,7.0,18,18,14596
112629,2.0,16,33,16778
103215,6.0,24,39,11627
101393,,12,17,4378
115285,9.0,28,28,17939
100224,3.0,25,26,8226
116953,18.0,18,32,8519
116768,11.0,26,29,9898
120760,8.0,14,20,17460
115983,18.0,29,29,1507
106641,10.0,28,28,6009
121374,7.0,18,25,14137
109177,15.0,15,15,2343
110922,13.0,13,25,3585
114218,11.0,23,24,2438
114169,13.0,13,16,6972
115777,19.0,26,30,10751
114440,5.0,20,20,5820
102246,,17,27,17159
110842,12.0,29,29,3778
111667,4.0,24,24,13147
116509,16.0,16,36,3205
119767,8.0,17,17,6695
117760,0.0,19,33,17561
123252,3.0,19,19,16381
121837,5.0,12,33,11708
103101,8.0,27,27,1964
111082,7.0,28,38,19256
119680,15.0,24,24,15476
115516,13.0,13,15,14047
117003,0.0,22,37,12040
112576,8.0,11,21,16132
116452,10.0,29,29,1065
109839,12.0,19,19,18896
101709,5.0,6,37,13455
106879,14.0,18,25,19455
124293,3.0,8,11,15614
114631,15.0,20,20,14232
103339,18.0,18,18,17455
105416,10.0,10,29,14168
115647,4.0,25,32,6767
110150,10.0,15,35,16805
101216,9.0,9,37,8247
119841,3.0,17,18,8973
119781,16.0,16,38,1008
116803,9.0,16,31,18472
118480,1.0,14,36,2899
103751,10.0,10,28,3097
101705,13.0,19,19,7152
102395,2.0,9,25,9961
104562,19.0,25,31,6580
112675,17.0,17,35,4707
103898,4.0,20,34,5340
123237,4.0,13,13,19560
122606,6.0,23,23,19560
118064,18.0,18,24,6313
110640,16.0,16,16,1054
122217,16.0,28,28,12386
100165,0.0,12,25,13019
102193,17.0,17,30,2049
113918,1.0,17,19,6159
120822,7.0,27,27,15271
111233,12.0,14,27,12660
115884,3.0,29,29,15276
100303,14.0,14,14,6749
120958,6.0,17,30,1167
123345,9.0,24,24,10064
102068,14.0,17,17,15441
119599,3.0,14,15,13287
109505,3.0,10,11,9879
105688,11.0,16,39,8601
113004,4.0,22,27,3164
101946,6.0,29,34,18495
103452,10.0,16,38,16656
122868,9.0,10,39,12000
103530,19.0,19,24,6640
104008,12.0,13,13,16885
105312,7.0,13,38,8872
117813,6.0,15,37,1701
116701,16.0,24,24,3746
113179,4.0,23,23,15509
102189,10.0,11,39,17751
121064,6.0,24,24,15146
117455,1.0,8,20,10375
107911,14.0,14,14,14782
101495,16.0,16,37,12438
110359,14.0,17,39,9527
100748,4.0,28,28,12163
118845,6.0,18,28,11366
102358,18.0,18,25,4663
108976,11.0,12,33,2567
119827,0.0,8,39,15526
122741,17.0,17,30,2194
121006,12.0,13,29,4949
110201,4.0,10,16,14056
104680,15.0,15,32,6135
103966,0.0,18,31,16405
121926,13.0,20,20,17512
103535,8.0,22,31,11852
121451,1.0,19,19,17064
103641,14.0,28,28,18805
116531,10.0,26,26,17184
102263,11.0,11,19,16523
120350,13.0,28,28,1367
108476,8.0,19,19,18130
122263,12.0,27,38,13223
124174,8.0,21,21,16175
106228,17.0,17,17,2624
112296,14.0,15,37,7589
104901,8.0,23,23,11868
106864,0.0,22,26,7890
106302,4.0,29,29,6615
109037,11.0,12,23,8993
103366,9.0,15,23,17485
101863,11.0,11,35,8386
107193,11.0,11,32,2978
121005,0.0,9,27,13648
111972,5.0,20,29,5131
121214,3.0,18,22,2098
114195,1.0,9,30,7893
122669,16.0,28,28,14132
102546,5.0,18,32,6579
101317,19.0,20,20,4803
119424,15.0,15,15,7642
116494,10.0,10,24,6671
120861,19.0,29,35,5022
113119,13.0,13,15,2953
119128,1.0,24,24,17418
119234,9.0,23,38,13843
107547,2.0,22,30,8916
112829,3.0,18,21,10964
110502,14.0,15,32,9123
106165,2.0,24,33,12244
121794,15.0,23,39,12302
111072,12.0,12,36,9087
108859,9.0,28,28,17267
100521,12.0,20,30,7944
122380,8.0,8,30,2152
114743,10.0,12,39,6677
103796,12.0,23,23,11322
119027,13.0,28,39,11199
117952,9.0,24,24,9661
119353,4.0,14,28,7098
111581,17.0,17,17,19892
105605,2.0,12,12,4657
105020,12.0,12,19,18975
105137,15.0,15,38,10308
114702,0.0,23,39,12441
104994,0.0,11,15,14780
124094,15.0,26,26,2021
114931,17.0,23,26,13506
115085,10.0,18,24,10553
120297,7.0,27,28,13432
100009,14.0,15,20,14151
115815,18.0,22,31,4525
102805,4.0,10,14,1473
103762,8.0,20,20,13219
115306,1.0,24,24,13758
114859,11.0,28,37,17410
121440,13.0,13,28,19279
123413,3.0,16,16,16368
118709,16.0,16,37,3854
110031,11.0,11,33,19445
101595,1.0,10,33,11868
116845,8.0,11,13,13616
115320,11.0,26,27,3124
105981,0.0,14,22,14769
108188,19.0,23,26,12475
102438,19.0,24,33,14678
110356,16.0,16,31,12821
119244,6.0,18,30,8198
103877,2.0,28,28,16674
114035,18.0,18,24,18882
117080,16.0,19,19,13867
108170,1.0,18,18,18983
115426,9.0,20,21,8124
119382,18.0,27,27,5437
109305,6.0,23,28,13890
115145,12.0,12,24,1257
122396,4.0,23,23,7540
105300,3.0,24,24,14397
118244,3.0,29,37,8154
102011,0.0,16,35,3323
124807,3.0,15,36,14600
118287,7.0,27,33,6169
104015,10.0,14,14,18255
123162,16.0,23,37,11994
117156,19.0,25,25,4023
120734,17.0,17,21,15307
115624,6.0,27,34,4280
104570,2.0,23,38,18393
101882,11.0,21,21,4091
111768,0.0,8,31,4769
113145,16.0,16,16,3571
124281,12.0,19,25,4511
114497,6.0,15,33,13527
104104,11.0,28,38,15601
101359,11.0,11,37,10457
113381,2.0,25,25,1578
114578,6.0,27,31,7713
116181,9.0,15,19,4168
104135,7.0,7,11,1224
118103,2.0,7,33,16910
113368,12.0,12,26,19001
124578,19.0,27,27,16865
108014,11.0,13,38,3212
104758,12.0,22,32,7216
101686,7.0,9,19,2594
116656,16.0,16,33,1325
113357,9.0,13,23,17444
100827,8.0,8,31,14415
106721,8.0,29,29,11858
120432,2.0,28,28,7307
111370,3.0,27,27,12975
109853,17.0,20,32,2485
108737,11.0,20,20,18971
100048,9.0,23,36,12409
101651,2.0,23,36,18480
122509,8.0,24,38,4745
116306,17.0,26,31,18127
119507,11.0,11,38,15573
100778,7.0,21,21,2443
105875,11.0,20,20,1402
117031,4.0,14,39,4725
113714,5.0,17,17,15180
113677,10.0,10,29,15677
107261,10.0,15,16,4912
107451,2.0,19,22,18717
105058,15.0,19,24,12771
109976,17.0,17,24,17106
100800,13.0,29,29,11182
101499,0.0,14,14,19481
108320,1.0,27,27,2688
113308,14.0,14,21,1791
101745,0.0,7,36,12208
123009,16.0,28,28,14795
114115,13.0,13,25,8531
122576,1.0,29,30,3194
109507,,26,26,17875
122259,12.0,28,28,16127
114824,10.0,10,30,7743
112625,11.0,13,17,9037
107332,10.0,10,31,12112
116652,10.0,10,13,19012
115371,4.0,8,30,9024
100045,2.0,9,15,7275
108343,9.0,25,39,6867
113557,17.0,17,31,19541
117333,14.0,20,37,19280
120337,8.0,9,25,3371
103334,0.0,13,23,15796
113101,16.0,16,34,13252
104617,10.0,12,20,1110
104651,13.0,18,18,6411
121255,2.0,27,31,16106
108413,17.0,17,32,7243
111402,3.0,25,25,6357
105413,8.0,14,35,11250
104333,3.0,24,24,16892
113831,17.0,29,30,3315
118752,16.0,16,20,13115
123277,14.0,26,26,17226
124986,2.0,11,15,15262
109454,1.0,26,26,7888
122439,11.0,22,22,7763
104621,15.0,24,32,11841
105454,7.0,13,26,13674
108882,12.0,12,34,10348
103562,14.0,26,30,10607
121877,7.0,12,21,12804
114240,2.0,6,24,4761
119454,17.0,21,33,7718
122375,12.0,18,39,7127
105505,3.0,26,27,13832
103343,11.0,11,23,15861
107147,15.0,15,30,6259
124567,0.0,17,18,16373
115541,14.0,14,24,13866
102026,2.0,9,39,3601
108252,11.0,24,39,15297
108959,18.0,18,30,17233
102999,13.0,13,21,3447
108327,18.0,22,34,7405
104339,9.0,9,24,2102
114901,14.0,26,26,16978
107341,0.0,9,36,15836
115623,14.0,16,17,10382
121492,5.0,6,38,17168
105001,12.0,26,33,12404
114673,11.0,26,37,8223
101783,17.0,17,26,1434
105961,4.0,16,25,15407
107823,16.0,29,29,3143
110394,19.0,21,22,9275
102018,8.0,8,36,6201
118499,17.0,17,17,9692
110281,19.0,24,24,12182
121990,4.0,16,20,7704
101097,1.0,8,19,10905
103044,11.0,21,38,2727
124423,0.0,21,21,11769
102038,2.0,18,32,12661
120504,5.0,29,39,10833
124813,0.0,8,11,10788
121444,3.0,27,30,12117
120253,2.0,28,28,8415
114554,16.0,23,33,18738
107148,11.0,23,23,1898
104109,6.0,7,27,3277
123180,6.0,29,29,2498
105726,8.0,28,28,7017
103379,10.0,28,28,9401
117716,19.0,19,19,15386
108605,19.0,19,31,4269
119566,10.0,17,37,15365
109716,13.0,18,27,8321
100385,14.0,20,20,10268
111247,6.0,6,39,18960
123605,14.0,14,36,2635
100767,1.0,11,37,14455
100096,16.0,27,27,14055
109268,6.0,12,22,1665
101681,4.0,28,28,15109
117644,10.0,10,35,9725
112821,2.0,9,34,18207
102752,11.0,11,29,19090
117655,7.0,18,19,10841
107828,12.0,13,39,15253
124012,4.0,29,29,19844
113123,5.0,25,33,11755
117756,15.0,15,23,14489
101492,4.0,18,30,13256
122472,14.0,14,26,4272
123390,2.0,13,15,5768
101051,19.0,19,26,19415
120561,10.0,13,24,11129
118486,15.0,15,23,1727
114362,7.0,15,15,18100
104374,13.0,15,31,7315
108487,13.0,21,27,2822
115204,0.0,28,32,14070
114441,7.0,29,29,11775
113340,0.0,24,25,11690
122842,15.0,21,23,1136
100121,14.0,21,26,17862
106405,9.0,24,24,3123
124946,16.0,23,25,16790
113597,17.0,17,33,12696
106574,11.0,11,19,13735
111288,6.0,12,12,2014
124152,1.0,26,26,4470
123692,17.0,20,20,19637
114460,9.0,25,25,16902
109506,15.0,22,22,7554
103982,0.0,26,34,6864
103234,8.0,12,19,8499
107539,17.0,17,20,14516
123861,10.0,19,19,18270
108593,1.0,26,39,5389
109772,10.0,10,26,5526
104240,2.0,11,24,4633
107958,17.0,17,17,12275
121218,16.0,28,28,3449
108972,1.0,26,26,9374
102681,5.0,11,20,15711
114269,8.0,25,31,3868
117850,18.0,22,22,2643
118204,8.0,23,28,6548
107554,13.0,17,17,8196
107001,19.0,19,21,15468
123894,6.0,13,23,11755
107712,13.0,16,29,19797
123274,9.0,20,33,11006
113650,10.0,26,26,16940
119756,17.0,28,28,9860
112587,3.0,10,37,11351
101481,15.0,15,19,11460
116795,5.0,7,38,15321
107266,15.0,27,27,12480
116435,11.0,16,38,13430
110704,4.0,15,22,9933
105326,13.0,21,38,4967
105430,2.0,20,20,15003
117395,17.0,17,38,4897
109677,7.0,10,27,7961
104900,14.0,14,27,15108
115164,7.0,27,27,19674
108278,9.0,11,37,9047
102491,11.0,25,37,1537
108358,13.0,13,15,12013
107501,1.0,28,34,6935
123207,13.0,28,32,13513
113877,6.0,24,28,14579
107361,4.0,14,20,3444
109135,8.0,21,21,19027
120567,15.0,21,21,15841
111406,6.0,24,24,2546
120981,18.0,26,28,11549
105125,1.0,14,31,12203
124977,7.0,7,38,13881
103006,7.0,27,33,7939
101325,17.0,25,33,12378
117636,7.0,27,28,19176
117167,16.0,16,27,17589
107399,3.0,8,10,5293
122228,11.0,14,14,3737
113525,5.0,24,25,12031
101472,8.0,13,25,17059
110656,7.0,26,26,5073
120860,7.0,23,23,15298
123055,12.0,17,23,10954
122279,4.0,23,37,9886
101283,17.0,17,21,10365
108947,0.0,7,38,5477
109939,5.0,28,35,2619
120098,17.0,21,29,10431
114934,19.0,19,21,18483
120358,1.0,18,37,18968
110169,14.0,14,31,5247
120491,14.0,28,28,8204
116838,1.0,7,20,4081
124875,15.0,15,21,13628
112367,2.0,29,39,3045
106153,8.0,14,24,10984
124798,0.0,29,30,13922
121569,12.0,27,27,16304
124437,16.0,17,17,17019
113589,0.0,21,24,9131
119983,2.0,5,34,14385
111590,8.0,16,35,17198
102973,7.0,27,27,16089
101341,1.0,23,28,6207
113540,5.0,24,34,14418
111735,16.0,19,20,11366
104018,15.0,15,16,11014
109342,0.0,19,19,1376
100205,16.0,16,22,12871
109126,19.0,19,37,7056
112418,6.0,12,33,3215
107019,18.0,24,33,17229
107660,18.0,26,38,15018
105092,4.0,28,28,5166
100014,12.0,29,29,1122
101738,3.0,20,20,16001
111350,19.0,24,24,8395
121657,8.0,8,37,17103
106062,19.0,29,30,12152
121361,19.0,19,25,17394
107956,3.0,29,31,18667
123496,0.0,11,21,8844
103104,3.0,16,16,10480
102327,12.0,29,29,7788
116850,17.0,17,22,4374
123729,9.0,12,23,1973
121583,17.0,17,31,3748
118022,15.0,18,18,10829
104302,13.0,21,21,1538
119288,13.0,21,26,1183
109897,1.0,5,27,11545
116011,17.0,24,38,5138
105552,13.0,15,30,15930
116439,18.0,19,36,7575
113138,9.0,25,33,14321
123294,15.0,15,15,15385
108516,1.0,25,32,9579
118444,14.0,29,30,10028
100506,,26,31,8166
123840,1.0,24,24,13125
102302,12.0,13,23,17104
119346,8.0,21,27,16320
119670,4.0,5,23,8604
109286,4.0,17,27,18611
109857,1.0,11,12,9143
101176,16.0,26,33,2183
117224,0.0,5,29,3433
124989,18.0,28,28,4257
109412,1.0,14,29,9361
113860,9.0,21,23,6998
104478,4.0,5,35,3141
114372,13.0,13,37,3245
107162,8.0,8,16,8703
107880,2.0,27,27,16336
121499,6.0,15,15,2946
107921,12.0,24,24,8203
110624,11.0,16,30,17759
121428,7.0,7,32,11057
103235,12.0,14,30,8739
107865,12.0,15,22,2806
114950,16.0,16,24,8056
108438,14.0,19,29,10692
107772,13.0,19,27,9301
108556,5.0,14,15,5048
103396,3.0,20,22,4208
116725,13.0,13,23,10706
118732,17.0,17,22,4911
100199,19.0,26,26,7399
106417,0.0,15,22,12552
113403,5.0,24,24,10821
118141,16.0,16,31,1190
116350,4.0,18,18,8910
122359,2.0,22,22,12976
114281,5.0,29,35,5339
107173,1.0,14,37,9494
114584,8.0,20,32,10849
110278,11.0,16,22,14899
109471,12.0,12,39,5208
106299,12.0,13,26,14734
121755,19.0,21,21,1432
124474,3.0,17,17,11576
118491,8.0,27,27,19170
100008,16.0,22,22,2085
109808,1.0,22,22,12104
105041,10.0,19,34,11802
117912,6.0,16,31,19676
109420,6.0,24,24,17171
122461,1.0,12,12,15656
102335,13.0,13,13,9181
103297,19.0,26,26,16896
102361,10.0,10,21,19703
104051,6.0,17,36,4993
102471,5.0,23,23,19763
101194,5.0,15,18,7028
111443,12.0,23,23,12098
110807,13.0,13,15,2331
109738,14.0,16,16,8343
123665,8.0,20,20,14570
109620,19.0,20,20,5804
111516,3.0,25,25,13660
110043,3.0,9,31,7471
119096,1.0,15,20,11462
120541,8.0,24,32,7521
107844,17.0,21,31,17519
121221,7.0,28,28,7381
112498,7.0,17,17,7473
121309,2.0,13,23,14742
115785,2.0,24,24,2002
108765,10.0,10,19,16241
108586,4.0,18,34,10082
113497,3.0,18,18,18443
121564,11.0,27,27,14482
107500,13.0,16,16,4732
107036,10.0,10,29,5486
123629,8.0,15,23,6988
100632,11.0,19,34,8651
