Client_ID,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In
116396,2.0,16,16
108875,9.0,24,24
123250,9.0,20,20
106613,2.0,22,33
114506,10.0,10,14
123223,14.0,22,22
124695,5.0,20,23
115152,0.0,20,20
111341,,14,14
116355,4.0,4,11
118309,5.0,5,16
101214,0.0,16,16
115611,1.0,24,30
108892,12.0,12,12
105222,0.0,12,13
111759,3.0,7,7
124736,7.0,24,24
107529,3.0,12,16
118316,4.0,14,23
120059,10.0,10,15
109615,2.0,6,30
113580,13.0,13,25
115827,10.0,20,28
118527,2.0,22,22
121184,12.0,14,14
122800,1.0,10,18
121392,8.0,8,10
112687,0.0,23,23
103141,6.0,11,30
113705,6.0,7,12
108117,1.0,16,21
120889,5.0,5,9
103761,7.0,13,25
103904,2.0,19,34
100781,6.0,9,9
118052,6.0,21,21
115157,6.0,21,22
110952,10.0,20,20
117203,10.0,17,20
103336,8.0,8,27
118603,11.0,11,13
101087,9.0,24,24
123735,12.0,12,14
114058,10.0,15,32
104948,8.0,10,20
121579,12.0,20,20
102510,11.0,16,16
114968,0.0,13,13
117387,10.0,10,28
113552,10.0,10,29
121345,9.0,12,26
118575,10.0,20,26
115854,11.0,14,14
101446,12.0,21,21
119712,14.0,17,34
114521,14.0,18,18
105272,10.0,16,24
121597,12.0,16,32
122540,,8,8
114092,14.0,14,14
104881,3.0,5,25
104652,9.0,20,28
108157,6.0,17,19
100190,3.0,5,5
108284,8.0,8,18
114539,6.0,6,16
111209,1.0,19,19
104557,6.0,15,15
124997,4.0,19,19
118702,7.0,7,11
108251,7.0,20,20
111186,6.0,21,33
124338,11.0,11,11
105414,1.0,9,14
104717,3.0,19,19
112318,13.0,16,16
119616,2.0,13,34
120531,,13,26
106040,3.0,8,12
122548,9.0,16,23
117873,14.0,14,14
102140,1.0,23,31
107370,13.0,13,28
102981,13.0,19,24
102449,0.0,23,23
105795,12.0,18,18
116934,4.0,19,20
122431,11.0,11,11
107096,8.0,14,17
108047,12.0,12,12
101027,8.0,16,16
100438,1.0,24,24
104925,6.0,11,29
121631,11.0,11,32
105106,10.0,15,21
123225,2.0,9,13
106606,11.0,11,27
110687,13.0,18,29
120690,7.0,13,13
103486,6.0,6,31
106766,9.0,22,26
104339,3.0,7,9
114964,9.0,15,28
122584,11.0,23,23
112710,2.0,17,18
113842,9.0,16,27
105568,7.0,20,25
117705,12.0,12,29
123418,0.0,15,15
118218,10.0,17,26
109130,5.0,14,18
107342,7.0,24,24
108486,4.0,5,27
102707,0.0,10,10
101399,11.0,17,20
123137,12.0,12,31
112274,1.0,7,8
119685,7.0,19,23
111505,9.0,9,34
102590,3.0,23,23
100454,4.0,20,33
118251,10.0,20,20
119900,7.0,14,14
105021,10.0,10,17
113050,12.0,12,22
118906,1.0,14,33
114757,11.0,11,32
120429,12.0,12,22
122225,13.0,18,18
122435,11.0,13,13
110744,2.0,12,12
122859,8.0,21,31
119144,4.0,9,30
102614,5.0,8,34
122619,5.0,10,22
110667,4.0,10,24
102733,11.0,20,28
103327,12.0,15,23
105820,7.0,15,16
120344,1.0,16,16
116203,1.0,10,21
102493,14.0,23,23
109065,3.0,20,20
116845,9.0,12,31
121156,4.0,4,10
103438,0.0,15,27
102047,12.0,21,21
107149,3.0,14,23
123459,0.0,11,21
111729,10.0,22,30
116298,14.0,14,16
102273,0.0,3,25
102987,4.0,4,11
123388,6.0,22,22
119157,,10,28
118920,5.0,7,21
110804,7.0,22,22
110817,5.0,6,17
123593,10.0,16,34
110494,3.0,11,24
115074,0.0,20,20
121317,1.0,10,29
104053,10.0,20,20
111189,0.0,15,33
114121,14.0,24,24
118995,13.0,17,19
107896,0.0,7,8
105859,3.0,9,26
104675,11.0,11,34
123050,13.0,13,13
117001,0.0,15,15
120660,6.0,9,16
119657,8.0,8,11
101005,6.0,20,20
107817,10.0,20,21
101073,10.0,14,14
110498,3.0,21,21
101858,3.0,10,29
120093,10.0,20,33
105614,10.0,21,23
105643,1.0,22,22
101083,13.0,13,25
120116,6.0,13,28
111315,1.0,12,12
107902,0.0,13,16
119706,3.0,13,13
108524,8.0,22,22
109957,14.0,17,17
108107,2.0,4,23
107594,7.0,10,19
112099,4.0,7,32
104860,0.0,20,29
115399,5.0,23,34
120186,12.0,15,30
110401,10.0,14,14
112331,1.0,5,26
122650,4.0,6,29
120999,9.0,9,21
124809,2.0,10,25
114426,1.0,8,23
114077,3.0,4,25
120183,0.0,7,8
104643,0.0,22,22
106445,7.0,18,32
101264,0.0,6,22
113169,1.0,7,34
122102,2.0,10,10
117115,4.0,7,23
108317,7.0,7,8
124606,3.0,15,25
124768,13.0,21,21
100206,7.0,7,7
118315,5.0,14,19
117931,10.0,24,32
108931,4.0,7,13
100342,6.0,15,26
113802,10.0,23,23
109046,11.0,11,15
118322,13.0,13,27
111424,0.0,7,30
120009,13.0,22,22
108610,11.0,11,33
124008,11.0,20,20
112201,5.0,11,11
119534,3.0,6,25
100076,8.0,15,19
104292,5.0,21,21
119056,1.0,13,19
110947,2.0,7,31
106926,14.0,14,14
103992,0.0,15,32
124867,6.0,6,29
124130,12.0,12,16
124017,1.0,11,12
120368,4.0,10,13
103468,0.0,10,23
104953,8.0,8,9
113630,12.0,12,25
123592,9.0,9,34
102028,0.0,17,20
106118,9.0,15,32
113241,8.0,8,9
108370,14.0,14,14
122681,5.0,23,23
113139,10.0,13,30
100759,4.0,8,27
108144,10.0,14,28
107631,2.0,17,26
107306,14.0,14,23
103588,5.0,5,27
108988,2.0,4,29
122007,4.0,17,17
103998,8.0,13,22
101196,14.0,21,21
115674,12.0,12,24
105116,2.0,23,31
104564,4.0,20,20
123993,4.0,19,29
111231,13.0,23,23
121241,3.0,4,23
112461,11.0,23,23
123928,8.0,9,26
120336,13.0,14,21
114157,12.0,16,16
111192,10.0,10,12
102033,12.0,16,27
122590,9.0,9,15
112266,12.0,14,19
117858,0.0,13,13
119812,11.0,14,31
100901,7.0,15,33
109211,6.0,23,33
104242,0.0,19,19
122530,1.0,4,19
124451,9.0,14,29
112072,5.0,19,19
110334,3.0,16,16
123345,7.0,7,26
107845,10.0,17,17
111335,7.0,7,22
116842,8.0,13,13
111091,7.0,13,13
106138,12.0,12,25
110026,11.0,11,11
118610,13.0,13,18
107959,5.0,21,31
106486,2.0,15,17
114776,14.0,14,29
100751,5.0,15,31
111161,10.0,10,17
100608,12.0,12,17
113332,5.0,22,22
117954,12.0,21,21
119314,12.0,12,30
100806,10.0,11,14
120451,0.0,7,23
110668,7.0,15,22
110619,6.0,6,10
119165,1.0,3,9
116832,0.0,19,19
109931,4.0,7,29
118526,14.0,16,21
109263,12.0,19,21
111958,12.0,12,12
105388,14.0,14,15
113941,0.0,23,23
113034,4.0,4,12
105711,0.0,8,24
100975,6.0,9,13
110093,10.0,15,19
113217,11.0,20,26
122841,13.0,13,13
119185,6.0,21,27
118205,14.0,14,14
107277,4.0,16,27
117013,13.0,23,26
106994,8.0,8,14
124299,11.0,24,24
102864,11.0,11,11
119550,4.0,12,12
100070,10.0,10,31
106080,14.0,16,16
124499,0.0,9,34
106281,2.0,7,14
121154,1.0,14,27
124990,11.0,11,26
121849,5.0,5,12
111132,5.0,12,12
100187,6.0,6,15
102809,4.0,4,13
123145,6.0,15,27
104320,8.0,23,23
117143,6.0,6,25
111503,1.0,16,22
110961,8.0,8,32
120097,4.0,15,19
114017,13.0,13,28
119797,2.0,20,28
105401,,11,11
121147,2.0,18,18
111739,11.0,24,24
112160,12.0,20,24
115119,8.0,10,10
115504,6.0,6,12
106078,12.0,24,24
107729,12.0,12,12
113572,9.0,11,20
100549,0.0,14,30
108321,2.0,10,12
118993,7.0,13,25
109103,6.0,18,20
116244,,14,30
112429,1.0,13,27
109267,6.0,21,21
103286,12.0,12,26
107100,5.0,12,16
103099,14.0,20,22
107365,8.0,20,31
105353,1.0,5,12
107229,11.0,11,11
109546,13.0,14,28
120189,0.0,13,13
121606,11.0,11,11
121651,3.0,23,24
107131,11.0,17,17
115083,12.0,19,32
101566,6.0,9,29
102007,0.0,12,12
117094,2.0,8,25
100972,10.0,10,28
100958,3.0,11,20
118490,13.0,13,20
123632,11.0,22,22
120668,12.0,15,19
117097,13.0,15,25
122567,4.0,11,11
101185,3.0,12,34
105842,5.0,22,32
114440,4.0,24,24
119057,11.0,15,16
124955,12.0,15,26
114080,0.0,12,21
100476,13.0,13,21
107462,7.0,7,28
109732,9.0,9,16
114798,10.0,10,29
107445,7.0,24,34
109633,2.0,24,29
102207,,16,16
119994,3.0,17,17
121854,8.0,21,34
111701,9.0,18,26
121663,3.0,21,21
118587,10.0,20,30
107119,9.0,14,32
106450,4.0,4,8
122170,2.0,11,34
123657,4.0,17,28
109702,10.0,10,12
112920,5.0,12,22
100932,10.0,18,34
107431,6.0,7,30
119114,12.0,19,27
102696,14.0,20,24
121542,2.0,23,31
111499,12.0,19,27
109783,3.0,15,15
108141,8.0,20,26
118690,14.0,20,20
113537,0.0,22,25
116664,5.0,16,29
101458,6.0,16,16
109442,9.0,9,11
107835,2.0,19,30
120176,13.0,24,24
122848,13.0,21,21
104986,12.0,12,17
101859,2.0,19,22
110415,2.0,23,23
124453,3.0,23,27
101957,14.0,16,16
113220,14.0,14,30
104222,0.0,16,25
101460,3.0,20,31
122144,8.0,12,17
121976,2.0,6,29
114936,6.0,13,13
115849,10.0,23,31
102505,0.0,23,34
110965,10.0,14,14
103916,8.0,11,21
113885,1.0,23,23
101077,6.0,11,20
120285,12.0,21,27
108181,1.0,6,31
116378,2.0,16,16
111343,8.0,23,23
112840,10.0,16,16
103043,14.0,21,23
102775,1.0,23,31
115513,7.0,11,16
121521,1.0,22,22
115615,2.0,8,23
107575,12.0,17,26
109280,11.0,11,12
102990,14.0,14,18
112941,14.0,14,14
111902,1.0,18,31
118819,4.0,11,11
111778,6.0,20,20
114219,13.0,24,24
108660,12.0,12,26
118541,11.0,17,17
106260,10.0,10,28
115870,11.0,23,23
111504,10.0,22,25
113913,10.0,17,17
119153,11.0,24,24
103304,9.0,10,26
107040,4.0,9,25
102353,9.0,9,14
118910,7.0,12,29
113161,7.0,9,28
112491,4.0,4,28
100768,4.0,10,16
101030,14.0,21,30
120084,1.0,8,20
108590,6.0,9,10
124855,6.0,13,13
103120,3.0,7,20
116589,8.0,12,27
102206,6.0,12,28
123354,8.0,24,28
108800,2.0,18,18
124663,1.0,15,15
122522,10.0,22,25
106999,1.0,7,34
118699,9.0,9,9
109557,14.0,24,24
114447,11.0,11,15
123062,12.0,12,23
108836,7.0,18,18
124182,10.0,24,24
118780,5.0,5,5
105241,10.0,10,10
118600,6.0,24,33
107569,3.0,15,28
118062,14.0,14,27
122357,3.0,4,22
114951,6.0,9,22
105148,8.0,11,22
114310,10.0,15,34
104931,12.0,12,20
108736,10.0,16,16
111180,7.0,8,8
120471,7.0,23,23
110573,12.0,18,18
120776,4.0,5,5
104553,5.0,19,19
124000,1.0,11,16
102786,5.0,7,20
118460,1.0,17,19
123581,14.0,14,14
100699,1.0,18,30
117370,1.0,6,9
124544,4.0,6,6
115034,5.0,16,16
104175,12.0,12,14
123831,3.0,13,20
102051,2.0,24,31
100181,12.0,12,12
115631,5.0,11,26
115847,12.0,20,20
109135,10.0,10,26
100779,10.0,18,18
116436,12.0,16,27
116922,3.0,8,12
118207,9.0,9,21
109126,14.0,14,22
110553,3.0,23,27
116060,10.0,10,23
124694,3.0,5,15
105218,5.0,8,31
112595,4.0,5,5
113131,3.0,3,23
112675,5.0,9,21
116850,11.0,11,32
115288,0.0,14,23
101861,10.0,20,30
104181,9.0,15,22
119992,5.0,24,24
106714,11.0,13,34
109025,11.0,11,19
110788,12.0,12,12
115103,1.0,6,29
118328,5.0,18,32
105195,4.0,16,24
101101,2.0,12,27
101372,1.0,14,18
108063,1.0,14,14
109391,12.0,18,32
110065,12.0,21,21
115026,1.0,6,30
113273,3.0,21,34
120626,4.0,11,11
100819,14.0,22,22
112136,6.0,20,34
118466,8.0,10,27
120761,0.0,17,17
120971,11.0,21,21
108546,4.0,17,23
118086,8.0,16,20
104907,7.0,17,17
118536,10.0,10,10
113172,11.0,21,21
123603,11.0,13,22
118119,4.0,8,8
113841,1.0,3,23
121412,13.0,20,20
123308,8.0,8,25
115770,8.0,16,30
122655,12.0,12,12
114362,13.0,17,25
100186,8.0,24,24
104228,4.0,20,20
119638,4.0,9,18
103656,0.0,13,18
100537,10.0,15,21
123825,2.0,11,24
107620,6.0,10,10
117753,3.0,9,25
108016,6.0,14,14
114884,14.0,14,26
115895,4.0,13,25
124247,7.0,7,31
108473,11.0,15,23
116452,12.0,15,21
102603,11.0,12,29
104812,5.0,22,22
111206,3.0,13,13
121335,1.0,24,31
124056,4.0,23,23
114671,0.0,20,33
105581,9.0,20,20
121250,4.0,5,17
109621,2.0,5,21
112180,1.0,8,22
108374,5.0,8,31
123870,6.0,16,17
124559,11.0,21,21
111570,1.0,4,7
108883,8.0,8,32
108867,7.0,7,27
107002,3.0,7,7
124715,12.0,23,27
110378,11.0,21,25
111664,13.0,17,30
112373,13.0,24,24
121207,4.0,15,29
120748,6.0,8,13
108123,14.0,14,26
110991,10.0,12,23
117080,4.0,11,25
108763,6.0,17,17
110139,3.0,12,29
117618,9.0,19,33
113209,12.0,20,29
111471,6.0,15,30
122697,3.0,17,21
124133,4.0,10,10
114623,11.0,11,27
121512,14.0,15,15
108068,13.0,16,16
118239,10.0,13,21
122452,14.0,19,28
120354,13.0,18,24
118359,10.0,10,25
118263,7.0,21,21
107361,14.0,14,28
123868,4.0,9,16
124771,10.0,10,33
115647,10.0,10,10
114112,0.0,10,10
109165,5.0,15,24
115347,2.0,15,15
117216,11.0,11,27
110673,4.0,12,24
124599,13.0,17,17
114230,2.0,13,21
101595,12.0,18,31
112268,10.0,10,24
120823,14.0,21,31
119159,10.0,15,22
116317,2.0,4,26
112156,3.0,17,17
115806,9.0,9,34
113873,4.0,20,27
102677,3.0,20,32
116833,12.0,12,17
112783,12.0,12,12
115002,0.0,3,34
121073,6.0,16,26
100468,13.0,18,18
123339,2.0,17,17
120330,10.0,10,10
119049,3.0,3,8
101487,1.0,6,27
108696,2.0,23,25
119570,12.0,21,30
101532,0.0,18,30
101102,10.0,20,20
112434,4.0,10,13
116678,1.0,18,18
121728,4.0,4,33
105355,1.0,10,29
109551,14.0,14,14
110142,3.0,15,18
116788,13.0,13,17
114263,12.0,12,34
115110,0.0,24,24
105689,10.0,20,34
120609,1.0,14,22
121470,14.0,18,21
123020,3.0,3,10
107404,6.0,6,24
105707,0.0,10,14
107269,4.0,15,15
121980,0.0,19,22
115249,0.0,23,23
110780,3.0,18,32
122057,6.0,13,22
108057,9.0,9,12
101078,1.0,15,20
105481,,9,31
114007,2.0,10,22
114306,6.0,13,33
120928,1.0,5,31
105265,11.0,11,19
106104,12.0,17,18
101161,6.0,8,30
110870,11.0,16,21
103784,1.0,18,18
102818,9.0,9,28
120583,6.0,13,22
124206,2.0,11,12
117220,6.0,21,34
116708,7.0,15,15
113511,6.0,20,20
114998,13.0,13,34
108839,2.0,15,23
111196,14.0,15,32
120284,8.0,14,14
109548,6.0,18,32
120766,14.0,14,27
108887,7.0,10,23
103315,0.0,8,28
101097,3.0,24,24
113440,4.0,12,25
109765,12.0,21,21
115897,1.0,18,18
105632,0.0,18,19
103946,12.0,12,22
109569,14.0,20,20
109138,14.0,21,26
123134,0.0,4,25
100493,14.0,14,14
113384,14.0,15,21
112224,14.0,23,23
109216,1.0,12,12
107533,1.0,12,21
115501,7.0,16,24
104289,8.0,8,29
100977,10.0,12,12
104849,13.0,13,20
121999,0.0,16,25
118127,1.0,9,30
108066,4.0,8,19
121304,10.0,19,19
122578,14.0,14,26
118051,11.0,11,11
121816,4.0,11,32
122003,5.0,23,23
120260,11.0,11,11
107203,12.0,15,30
114992,5.0,5,17
124482,6.0,21,22
109137,12.0,12,23
120026,2.0,22,24
115643,0.0,13,13
108252,12.0,12,17
103279,13.0,24,24
124835,14.0,16,16
113461,3.0,19,33
122882,14.0,23,23
117761,1.0,7,18
105444,7.0,7,28
123833,7.0,23,23
107486,4.0,8,20
114096,4.0,9,25
112121,6.0,12,20
100515,14.0,17,17
102654,10.0,17,22
110758,7.0,15,15
112425,10.0,10,12
124626,3.0,21,21
106147,5.0,6,25
111666,9.0,9,27
119044,8.0,23,23
100829,3.0,13,28
100805,1.0,6,13
122367,4.0,17,30
115277,10.0,19,34
115215,14.0,14,14
114679,10.0,10,19
109410,1.0,16,16
108777,6.0,6,8
100888,9.0,9,20
100658,0.0,23,23
105524,11.0,18,18
112141,1.0,22,22
121869,12.0,12,12
104492,8.0,19,20
102400,6.0,15,27
123106,10.0,14,20
102961,2.0,8,18
104747,6.0,8,29
115446,4.0,23,23
101525,2.0,18,18
115655,0.0,9,11
121643,11.0,14,21
110855,10.0,21,25
116540,7.0,15,15
119829,12.0,12,16
102219,14.0,21,24
123232,1.0,18,27
100165,3.0,4,27
105762,11.0,11,19
106608,8.0,16,16
111830,6.0,6,10
110345,7.0,22,25
117740,9.0,24,24
103000,10.0,14,32
103633,2.0,3,15
101876,6.0,6,11
102180,4.0,16,30
103425,1.0,16,16
109395,9.0,9,30
123664,13.0,13,13
118826,,17,28
121316,6.0,8,19
122477,14.0,23,26
114571,8.0,10,15
106064,10.0,10,30
117730,4.0,16,16
102911,7.0,9,34
100276,8.0,22,22
122595,2.0,8,8
117518,10.0,23,23
119677,2.0,20,20
116088,10.0,24,33
124261,14.0,14,14
116368,5.0,14,15
112307,12.0,12,22
115164,4.0,17,17
101122,8.0,8,23
124274,12.0,12,18
107558,11.0,11,13
101697,10.0,14,19
120080,8.0,8,14
122986,8.0,11,32
121113,2.0,18,18
108510,8.0,19,19
118557,14.0,14,14
115782,6.0,13,13
108419,11.0,22,32
107205,8.0,14,15
110623,7.0,15,34
102561,6.0,16,16
115835,4.0,5,29
102900,11.0,18,18
124570,0.0,10,27
109112,13.0,13,33
120310,1.0,10,27
106029,11.0,11,12
110651,5.0,12,17
114353,9.0,9,25
109838,13.0,24,24
111766,6.0,6,11
113628,14.0,22,28
108462,2.0,19,22
114774,2.0,7,23
105554,10.0,23,23
124502,1.0,18,26
111509,0.0,18,18
111269,9.0,14,14
114356,,11,27
115771,0.0,19,19
122105,9.0,9,10
108009,9.0,24,24
106873,6.0,16,33
101195,7.0,22,22
123762,0.0,14,14
108855,9.0,16,16
114852,14.0,22,22
102963,4.0,22,31
117805,3.0,21,26
107740,4.0,23,28
106630,5.0,16,24
124685,4.0,20,20
115476,8.0,10,14
103259,6.0,21,21
110983,13.0,22,32
122335,13.0,13,13
100952,14.0,14,28
100470,9.0,9,26
124315,3.0,15,32
124711,2.0,15,15
111160,10.0,11,29
106768,1.0,19,19
123394,12.0,17,20
102202,8.0,22,22
114051,2.0,18,22
120604,7.0,14,18
110847,10.0,22,24
114113,9.0,9,11
123977,4.0,13,31
104480,7.0,7,7
121843,3.0,6,6
101749,0.0,16,16
124476,,17,17
105023,1.0,12,20
107034,0.0,3,29
124732,8.0,8,30
105666,0.0,12,12
120730,3.0,23,32
104078,13.0,13,27
121120,12.0,16,16
104424,,21,21
112765,4.0,19,19
101907,1.0,4,13
118078,9.0,22,22
123479,3.0,22,22
111822,5.0,12,30
107252,6.0,15,25
110081,3.0,18,18
104761,7.0,14,23
108179,14.0,22,22
123899,12.0,12,12
112561,10.0,11,24
112001,13.0,18,24
121868,8.0,16,16
122633,9.0,24,30
102795,5.0,15,15
101570,5.0,6,26
117456,14.0,14,14
121348,14.0,14,14
109870,5.0,13,17
107183,1.0,24,24
124127,,10,25
104779,9.0,19,19
102936,11.0,18,18
117149,11.0,18,18
116991,11.0,18,18
110800,,22,22
107929,11.0,16,23
106389,2.0,6,7
124642,5.0,23,23
103712,2.0,11,11
106006,1.0,15,15
117669,7.0,7,28
104246,13.0,13,33
107970,3.0,4,16
108147,1.0,21,21
102387,8.0,18,18
118638,3.0,4,15
115233,12.0,14,34
119637,2.0,11,15
115383,1.0,20,20
102668,14.0,14,19
101786,10.0,23,23
110922,,10,20
118538,8.0,17,17
119204,11.0,11,27
114207,3.0,8,10
108587,6.0,6,27
104237,5.0,16,19
111395,8.0,12,20
100628,9.0,9,12
117279,2.0,20,32
118983,13.0,19,19
112375,14.0,14,14
110937,5.0,17,29
100724,,16,31
100895,12.0,13,13
119098,2.0,12,30
117033,6.0,17,24
117368,1.0,12,23
107899,1.0,24,24
110806,3.0,11,12
112050,5.0,23,23
116977,11.0,11,20
124828,8.0,19,19
120042,10.0,21,21
107413,8.0,9,24
113270,12.0,22,25
115379,7.0,19,19
118619,12.0,22,30
114265,14.0,15,15
110064,4.0,7,7
109141,6.0,6,7
112374,10.0,10,10
117559,10.0,22,22
101310,5.0,5,17
110009,12.0,12,33
104077,4.0,23,23
112481,1.0,24,32
104478,3.0,5,12
121284,2.0,3,7
103558,11.0,22,22
101388,11.0,23,25
106805,11.0,17,31
113074,9.0,22,23
123800,11.0,11,11
107198,2.0,3,22
110637,14.0,23,29
106839,8.0,8,8
100626,9.0,23,23
106034,10.0,20,23
124091,1.0,7,25
121349,5.0,5,18
114769,12.0,19,32
106179,14.0,16,27
106625,11.0,11,26
124950,7.0,8,8
105302,14.0,14,34
115150,7.0,18,18
123846,7.0,11,26
124972,12.0,23,23
117036,11.0,11,11
109622,13.0,16,29
119395,3.0,9,15
109028,3.0,24,24
122556,5.0,5,11
102419,3.0,18,18
114167,2.0,16,16
110628,2.0,4,21
105083,14.0,14,20
118067,1.0,9,21
124805,9.0,18,31
119378,3.0,7,15
119757,2.0,23,30
123359,9.0,17,17
104796,2.0,5,15
124525,11.0,23,30
108675,1.0,23,23
104844,0.0,11,32
114294,0.0,20,20
114057,8.0,8,9
113918,13.0,16,17
110122,8.0,8,20
101321,4.0,18,18
119222,12.0,20,20
123408,3.0,11,30
113492,2.0,3,32
101600,11.0,20,20
107092,10.0,10,25
114467,7.0,20,22
105839,9.0,9,9
123847,3.0,15,18
123231,5.0,24,32
123661,5.0,5,17
112617,14.0,14,32
117113,11.0,11,20
101511,1.0,14,30
112486,6.0,6,27
118512,2.0,10,18
118357,12.0,20,20
102637,2.0,11,13
119475,14.0,14,14
109494,0.0,20,20
117834,12.0,21,21
113113,7.0,10,14
112067,2.0,9,31
103498,0.0,11,11
124514,7.0,13,23
107280,3.0,4,13
107146,1.0,8,8
103805,4.0,9,17
122290,3.0,11,11
105931,6.0,9,15
100273,4.0,23,23
102312,7.0,19,19
115962,10.0,17,27
103032,9.0,13,13
115811,7.0,7,14
122594,7.0,11,11
116972,3.0,17,17
121069,1.0,8,11
118896,5.0,16,26
117961,8.0,8,8
108939,11.0,12,12
114110,11.0,11,24
115337,4.0,19,31
117440,5.0,15,23
123407,7.0,7,19
105212,3.0,23,23
117540,13.0,13,22
106255,3.0,4,23
107259,1.0,8,13
105860,11.0,15,20
116415,6.0,13,13
120505,0.0,23,34
109014,10.0,16,31
121995,0.0,5,30
114349,8.0,9,9
124634,2.0,8,32
103917,3.0,20,20
111434,7.0,23,23
109950,12.0,19,20
112648,9.0,23,23
118903,4.0,9,19
115174,5.0,12,29
114869,6.0,8,25
121128,2.0,23,23
118054,14.0,24,32
116660,8.0,23,23
118437,7.0,7,32
111862,2.0,16,16
113635,0.0,23,23
116915,7.0,7,9
113218,12.0,12,31
117075,2.0,13,18
105072,7.0,10,21
107207,4.0,24,24
115507,2.0,16,27
114179,12.0,15,27
119557,9.0,12,34
118128,6.0,21,21
124691,14.0,14,15
103059,,22,23
118258,5.0,6,34
119889,7.0,16,16
107159,2.0,22,22
110943,10.0,16,16
103457,7.0,10,22
100427,2.0,22,22
111521,8.0,8,12
113388,1.0,20,22
118696,9.0,16,21
121750,11.0,14,21
103807,6.0,17,28
121358,0.0,3,19
110181,9.0,9,31
116485,7.0,8,9
104878,1.0,11,29
124348,12.0,23,23
112599,8.0,13,25
117400,14.0,17,17
105508,8.0,24,24
122521,13.0,13,27
118829,6.0,19,25
102339,2.0,17,24
120228,13.0,13,19
110117,1.0,15,23
119168,5.0,15,32
124053,,11,16
110332,1.0,4,27
120700,3.0,8,30
105044,14.0,14,14
110369,12.0,13,13
105997,3.0,14,14
116190,14.0,23,31
111896,10.0,10,34
122482,6.0,19,19
112351,3.0,5,27
106425,14.0,14,19
106930,4.0,24,24
100494,10.0,10,14
114434,12.0,14,14
117602,12.0,12,23
104415,8.0,15,15
114962,6.0,14,14
115955,10.0,21,21
100920,1.0,23,32
103831,5.0,21,21
111952,7.0,19,19
110762,11.0,14,21
114192,8.0,13,13
123948,3.0,24,24
105108,2.0,4,22
121413,5.0,15,32
124254,12.0,15,31
103261,5.0,24,24
119687,4.0,10,14
120755,4.0,7,26
105652,14.0,14,14
118454,9.0,9,9
111464,0.0,15,15
110751,8.0,11,25
115780,5.0,14,31
121957,12.0,12,12
109578,14.0,19,31
110145,13.0,22,22
122440,6.0,6,6
107049,9.0,9,22
105185,1.0,14,22
119696,7.0,22,22
110073,12.0,13,30
113599,,5,9
122588,10.0,10,16
124251,4.0,22,34
104682,10.0,14,14
102828,2.0,14,14
107517,13.0,17,17
122673,4.0,22,22
111648,3.0,16,26
119027,8.0,8,11
121950,14.0,17,31
106173,13.0,13,17
114135,9.0,24,28
121258,11.0,20,25
111672,3.0,14,24
123113,7.0,20,20
103484,10.0,10,30
101215,11.0,11,11
104587,9.0,23,23
120521,1.0,7,7
122966,5.0,16,29
101236,9.0,24,24
119396,4.0,15,15
100497,8.0,8,8
118014,14.0,21,21
102228,13.0,13,24
111547,13.0,13,22
114282,4.0,8,30
119460,14.0,24,24
121270,1.0,12,26
112872,14.0,14,23
102094,3.0,3,15
102174,4.0,11,27
109737,9.0,20,20
101150,1.0,22,22
121593,13.0,14,23
109554,4.0,8,12
100898,7.0,7,34
106554,10.0,10,25
115167,9.0,22,32
109518,8.0,8,17
124761,2.0,16,17
121979,9.0,9,20
106430,5.0,5,18
110776,10.0,10,26
112137,13.0,13,14
118318,5.0,7,16
119781,3.0,3,27
105507,14.0,14,34
100490,10.0,15,28
101103,14.0,14,14
108197,11.0,11,30
107216,8.0,18,18
111609,12.0,12,29
116302,,6,31
114379,12.0,12,27
122175,5.0,9,27
115619,6.0,20,20
112871,14.0,14,27
115656,8.0,9,29
118091,12.0,14,23
100174,1.0,19,19
111493,7.0,7,17
123252,2.0,5,21
108051,7.0,21,21
102084,10.0,23,34
105664,8.0,8,10
115112,8.0,8,12
116731,5.0,19,19
115913,8.0,8,12
108548,4.0,5,6
118608,12.0,20,20
115351,7.0,7,21
104465,2.0,17,17
108234,4.0,12,12
113382,7.0,19,19
108145,10.0,21,31
108449,6.0,12,29
124786,,22,22
105891,1.0,19,30
115435,7.0,21,21
119705,14.0,15,15
115178,6.0,21,21
110865,3.0,23,23
121765,8.0,8,30
122857,14.0,14,21
114448,3.0,22,31
105988,1.0,19,19
110057,2.0,11,15
112623,8.0,14,29
117793,12.0,19,19
109751,10.0,12,14
105397,11.0,11,21
109560,10.0,18,18
123785,6.0,11,11
100100,6.0,13,13
102118,8.0,9,31
123802,0.0,4,18
124821,7.0,18,18
112695,,13,13
115572,0.0,23,34
124028,8.0,8,8
101080,0.0,19,30
123337,9.0,22,22
118116,3.0,20,28
111396,7.0,7,33
107889,4.0,16,16
108334,11.0,14,17
101144,7.0,20,25
102829,0.0,9,9
118568,10.0,13,33
104119,10.0,10,24
109282,0.0,6,33
122690,12.0,12,12
113347,3.0,10,10
118670,13.0,20,20
104896,7.0,23,23
118254,9.0,16,22
124084,13.0,18,29
108639,8.0,19,29
108734,3.0,11,11
112565,11.0,15,28
112853,0.0,24,24
120866,2.0,23,29
121934,13.0,20,20
106544,13.0,21,21
102085,7.0,7,7
